Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S018-B0416,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,312 CUMBERLAND STREET/179 CLARENCE STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S018-B0416,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,312 CUMBERLAND STREET/179 CLARENCE STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S019-B0417,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,504 ALBERT STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S020-B0421,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,17 WILLOW STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S022-4264,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,380 SOMERSET STREET WEST,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S024-B0427,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,138 ARLINGTON AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S025-B0428,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,245 CRICHTON STREET,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S026-B0429,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,374-386 RICHELIEU COURT,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S045-B0493,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,181 BRUYERE STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S057-B0575,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,215 NEPEAN STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S057-B0575,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,215 NEPEAN STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S057-B0575,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,215 NEPEAN STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S057-B0575,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,215 NEPEAN STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0638,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 WIGGINS PRIVATE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0638,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 WIGGINS PRIVATE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0638,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 WIGGINS PRIVATE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0638,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 WIGGINS PRIVATE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0640,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,320 WIGGINS PRIVATE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0640,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,320 WIGGINS PRIVATE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0640,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,320 WIGGINS PRIVATE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0640,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,320 WIGGINS PRIVATE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0641,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,430 WIGGINS PRIVATE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0641,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,430 WIGGINS PRIVATE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0641,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,430 WIGGINS PRIVATE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0641,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,430 WIGGINS PRIVATE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0639,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,310 WIGGINS PRIVATE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0639,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,310 WIGGINS PRIVATE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0639,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,310 WIGGINS PRIVATE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0639,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,310 WIGGINS PRIVATE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S168-B1230,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,740 CHAPEL CRESCENT,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S168-B1230,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,740 CHAPEL CRESCENT,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S168-B1230,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,740 CHAPEL CRESCENT,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S168-B1230,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,740 CHAPEL CRESCENT,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0644,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 GOULBURN PRIVATE,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0644,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 GOULBURN PRIVATE,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0644,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 GOULBURN PRIVATE,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S167-B0644,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,300 GOULBURN PRIVATE,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S070-B0657,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,379 GILMOUR STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S070-B0657,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,379 GILMOUR STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S070-B0657,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,379 GILMOUR STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S070-B0657,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,379 GILMOUR STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S070-B0656,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,375 GILMOUR STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S073-B0666,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,340 GLOUCESTER STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S073-B0666,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,340 GLOUCESTER STREET,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S073-B0666,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,340 GLOUCESTER STREET,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S073-B0666,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,340 GLOUCESTER STREET,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S074-B0669,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,108 NEW ORCHARD AVE NORTH,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S074-B0669,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,108 NEW ORCHARD AVE NORTH,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S074-B0669,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,108 NEW ORCHARD AVE NORTH,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S074-B0669,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,108 NEW ORCHARD AVE NORTH,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S075-B0670,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,1450 HERON ROAD,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S075-B0671,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,1460 HERON ROAD,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S075-B0672,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,1470 HERON ROAD,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S083-B0679,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,450 LAURIER AVENUE WEST,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S083-B0679,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,450 LAURIER AVENUE WEST,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S083-B0679,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,450 LAURIER AVENUE WEST,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S083-B0679,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,450 LAURIER AVENUE WEST,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S085-B0776,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,500 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S085-B0776,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,500 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S085-B0776,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,500 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S085-B0776,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,500 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S087-B0781,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,595 RIDEAU STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S087-B0781,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,595 RIDEAU STREET,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S087-B0781,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,595 RIDEAU STREET,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S087-B0781,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,595 RIDEAU STREET,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S088-B0782,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,212 BRONSON AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S090-B0784,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,1433 MAYVIEW AVENUE,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S092-B0790,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,345 LEBRETON STREET SOUTH,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,AIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,QIFD,NA,,04/19/2021,04/19/2017,01/01/2022,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
